[2025-11-10 09:54:49] [INFO] [AUTH] Login successful | {"userId":"cmh6kqule0000b11b4vwhgdmm","email":"admin@eventmanager.com","role":"ADMIN","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.140"}
[2025-11-10 11:21:54] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:21:54] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:21:55] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:23:03] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:23:03] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:23:03] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:23:03] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:23:04] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:23:04] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:23:13] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:23:14] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:23:14] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:23:14] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:23:14] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:23:15] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:23:47] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:23:48] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:23:48] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:23:48] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:23:48] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:23:48] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:23:49] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:23:49] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:23:56] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:23:57] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:23:58] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:23:58] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:23:59] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:23:59] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:26:38] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:26:38] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:26:38] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:26:50] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:26:58] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:27:00] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:27:03] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:27:06] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:27:06] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:27:14] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:27:14] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:27:22] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:27:23] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:32:18] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:32:18] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:32:31] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:32:32] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:32:32] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:32:39] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:32:40] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:32:48] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:32:49] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:32:57] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:32:57] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:32:58] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:32:58] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:32:59] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:33:06] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:33:09] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:33:15] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:33:16] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:34:54] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:34:55] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:34:55] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:35:03] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:35:03] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:35:11] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:35:12] [INFO] [AUTH] Login successful | {"userId":"cmhtexnb800008c275jyqkbyc","email":"admin@eventmanager.com","role":"ORGANIZER","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.246"}
[2025-11-10 11:35:20] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:35:21] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
